time,x,y,z,vx,vy,vz
225.46,422648.0376790649,-5362952.136740562,3415357.979479675,-0.9333332904198288,8.190449077786267,12.531776923996675
225.48,422648.01901125844,-5362951.972924749,3415358.230110664,-0.9334510847113652,8.191949480624285,12.530787396607687
225.5,422648.0003410949,-5362951.809078916,3415358.4807218527,-0.9335688655435795,8.193449765343546,12.529797688538745
225.52,422647.9816685758,-5362951.645203067,3415358.7313132393,-0.9336866329147739,8.194949931922414,12.528807799804119
225.54,422647.9629937,-5362951.481297205,3415358.98188482,-0.9338043868232504,8.196449980339258,12.52781773041808
225.56,422647.94431646756,-5362951.317361328,3415359.23243659,-0.9339221272673106,8.197949910572452,12.526827480394907
225.58,422647.9256368814,-5362951.153395442,3415359.482968547,-0.9340398542452574,8.199449722600368,12.525837049748876
225.6,422647.906954939,-5362950.98939955,3415359.733480686,-0.9341575677553927,8.200949416401379,12.524846438494269
225.62,422647.8882706408,-5362950.825373652,3415359.9839730044,-0.9342752677960199,8.202448991953862,12.523855646645371
225.64,422647.8695839891,-5362950.66131775,3415360.234445499,-0.9343929543654413,8.203948449236194,12.522864674216466
225.66,422647.8508949819,-5362950.497231849,3415360.4848981644,-0.9345106274619602,8.205447788226753,12.521873521221842
225.68,422647.8322036206,-5362950.333115949,3415360.7353309984,-0.93462828708388,8.206947008903924,12.520882187675795
225.7,422647.81350990635,-5362950.168970052,3415360.985743998,-0.9347459332295041,8.20844611124609,12.519890673592611
225.72,422647.7948138373,-5362950.0047941655,3415361.2361371573,-0.934863565897136,8.20994509523163,12.518898978986593
225.74,422647.77611541573,-5362949.8405882865,3415361.4865104756,-0.93498118508508,8.211443960838936,12.517907103872037
225.76,422647.75741463964,-5362949.67635242,3415361.7368639465,-0.9350987907916397,8.212942708046397,12.516915048263249
225.78,422647.7387115115,-5362949.512086565,3415361.987197568,-0.9352163830151197,8.214441336832396,12.515922812174527
